node_id,landuse_type,area_sqm,longitude,latitude
495,0,267.23699348839,234303.29696439765,902048.5848619235
496,0,108.72861909515632,234624.66967441392,902059.5886836306
497,0,144.51993954228237,234239.19931987976,902053.6344085862
498,0,112.63841526396573,234291.58421525394,902058.5053894857
499,0,282.12565205432475,234312.25842066822,902047.0710432231
500,0,143.29992492031306,234246.66306222003,902052.3976063136
501,0,296.5508388557937,234321.7661324251,902045.7265281765
502,0,113.58687297441065,234258.8956420632,902056.0363378797
503,0,257.817939914763,234514.94753372844,902052.1508827562
504,0,245.07324982620776,234394.7897508686,902053.6231214404
505,0,307.58170701097697,234331.61195308255,902043.7729826691
506,1,139.86597961350344,234528.147980439,902050.6607732414
507,0,281.9374076705426,234341.27366601178,902042.1660487824
508,0,199.14888019673526,234290.0800371532,902049.7848363236
509,0,216.1373910009861,234349.44798380684,902040.777619194
510,0,95.36721354559995,234557.21814982526,902050.4797700932
511,0,147.88175365841016,234359.9023394034,902047.0194903024
512,0,175.16043599694967,234257.1998568196,902046.7181304249
513,0,280.53340129414573,234368.14749232636,902037.6409113777
514,-1,2334.2974459715188,234574.2307306665,902017.1282420221
515,0,163.2198672471568,234556.53550825737,902042.4710145835
516,0,56.86567877372727,234282.9838140333,902041.107720236
517,0,126.74611409660429,234611.62498340712,902034.4706024342
518,0,91.91211845725775,234291.71568752197,902039.5012667791
519,0,170.27852228446864,234147.31718780758,902037.4418790338
520,0,172.04073782614432,234356.822272797,902032.5017743948
521,0,274.1535689327866,234621.4285905058,902032.5578567752
522,0,299.93113440740854,234432.1272851775,902027.3822633389
523,0,109.159414537251,234552.4576603157,902036.2607336248
524,0,117.67532164929435,234158.8270717631,902035.5549696954
525,0,144.36674091190798,234639.63502723954,902036.2558329363
526,0,82.76981730991974,234166.67827967615,902034.1119764199
527,1,3001.1406319616362,234168.87356319424,902004.4123083054
528,0,149.1670896532014,234548.6836201795,902030.0252636982
529,0,1870.284169042483,234675.34120904532,902004.2419967046
530,0,293.6818741671741,234638.01893474776,902026.0941626305
531,0,206.30502293724567,234210.0159502704,902026.3150046357
532,0,182.6159625230357,234421.61733418607,902023.1074810316
533,0,244.60428495705128,234155.7994210016,902025.0339231413
534,0,627.8125066764187,234238.87325041532,902021.2845103533
535,4,151.09335558768362,233795.88329779883,901618.1323547454
536,1,4127.879385803826,233961.42036872756,901632.728962383
537,1,7757.287395726889,234658.1057155614,901617.9125594269
538,-1,5472.859445317648,234382.8272417136,901964.3827231646
539,0,4569.761973451823,233942.3842670293,902265.0372954701
540,0,165.24411075748503,234544.23424644044,902022.1161148029
541,0,2501.9441460538656,234713.06728572873,901999.4704863107
542,0,233.85948063619435,234615.7729206689,902017.3974119914
543,0,119.95952658448368,234539.48864504366,902015.301053794
544,-1,1328.4732251372188,234295.72300800227,902003.287144629
545,1,1032.8862604498863,234227.6013141568,902007.4650887978
546,0,298.83041627146304,234635.69066274792,902012.2889266011
547,0,171.39908287581056,234496.4046264007,902007.1378609302
548,0,127.28618058655411,234535.65979531,902009.4967181294
549,0,295.7393660908565,234322.5098150574,901998.6757849788
550,0,180.931381450966,234614.29094955226,902006.9195323943
551,0,302.0840320819989,234332.4219042759,901997.1416943141
552,0,252.57573791698087,234348.36074459052,902003.0481728584
553,-1,188.4464387279004,234528.1072451727,902001.4402460004
554,0,460.66057143965736,234364.20181905347,901991.9032631192
555,0,178.54025764600374,234543.58748461134,901999.7816791395
556,0,282.0639108065516,234633.43705974895,901998.6449102274
557,0,315.2808072983753,234377.005788951,901989.9304936683
558,0,1857.8268093839288,234223.97128539765,901984.2254409652
559,-1,408.3378474207857,234611.79981061255,901992.0885849195
560,0,337.36905423458666,234387.71117127762,901988.0512142603
561,1,3806.207694388926,233977.9688151412,901964.8218492705
562,0,327.84518501907587,234345.99725836265,901988.3145980163
563,0,480.6494682361372,234431.31467238185,901980.9248961067
564,0,344.1460653366521,234445.0444636523,901978.6037957016
565,0,282.56075174175203,234631.1808061312,901985.2913615943
566,0,152.90354079939425,234455.35104396453,901984.2045903997
567,-1,1084.6985529419035,234286.1645485905,901973.9223280891
568,0,114.63999175373465,234467.15960084903,901985.9643769815
569,4,300.1472448334098,234474.90874827572,901979.9178376647
570,4,175.64857678255066,234514.69760040945,901976.9038698014
571,1,3637.6688638045453,234576.65470471818,901955.7368152133
572,0,88.77978227939457,234509.6129836073,901971.0954567489
573,0,241.3352381978184,234464.90288427373,901969.4979494131
574,0,93.52146560139954,234506.98040908482,901966.916181839
575,-1,7406.764621887356,234183.22305790594,901929.9914706865
576,0,94.04839532263577,234504.2984079444,901962.7803009958
577,0,90.27667665015906,234501.61496680407,901958.8704885406
578,1,5545.751623049378,234692.5185553028,901921.472363577
579,1,253.09305487945676,234448.10262926,901947.1828996646
580,1,7845.772706835531,234552.5559168445,901917.3795869937
